gen,idx_in_gen,global_eval_idx,eval_tag,g0,g1,g2,g3,g4,g5,g6,eta1,eta2,gamma1,gamma2,gamma3,w_sharp,red_gain,map50,map50_95,eval_time_sec,ok,cache_hit,work_dir
5,31,282,run4_p1798000_e282,0.6913166642189026,0.6896491646766663,0.289192795753479,0.06974083185195923,0.899662435054779,0.3382759690284729,0.06010305881500244,0.6913166642189026,0.6896491646766663,1.667578387260437,1.1394816637039185,2.799324870109558,0.3382759690284729,1.0901545882225037,0.739,0.372,1148.460429430008,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_1982924edd51b030
5,32,283,run4_p1798000_e283,0.38546717166900635,0.43730807304382324,0.289192795753479,0.06974083185195923,0.4927765727043152,0.27918750047683716,0.06384825706481934,0.38546717166900635,0.43730807304382324,1.667578387260437,1.1394816637039185,1.9855531454086304,0.27918750047683716,1.095772385597229,0.773,0.394,826.5685949325562,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_8f4314fde7559d5d
5,33,284,run4_p1798000_e284,0.38546717166900635,0.4382548928260803,0.13880199193954468,0.4435717463493347,0.2415837049484253,0.27918750047683716,0.06010305881500244,0.38546717166900635,0.4382548928260803,1.216405975818634,1.8871434926986694,1.4831674098968506,0.27918750047683716,1.0901545882225037,0.778,0.399,1150.5224149227142,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_e8b18cb640d65e45
5,34,285,run4_p1798000_e285,0.6548912525177002,0.5958002805709839,0.17747074365615845,0.5430762767791748,0.4927765727043152,0.16339242458343506,0.07262291014194489,0.6548912525177002,0.5958002805709839,1.3324122309684754,2.0861525535583496,1.9855531454086304,0.16339242458343506,1.1089343652129173,0.783,0.402,1152.2600617408752,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_3a8b463a8d8b6e40
5,35,286,run4_p1798000_e286,0.7270641326904297,0.42646554112434387,0.13880199193954468,0.0,0.13381877541542053,0.3382759690284729,0.06010305881500244,0.7270641326904297,0.42646554112434387,1.216405975818634,1.0,1.267637550830841,0.3382759690284729,1.0901545882225037,0.77,0.393,1143.7014138698578,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_527a55dd8b4c7605
5,36,287,run4_p1798000_e287,0.6913166642189026,0.43730807304382324,0.04292759299278259,0.5430762767791748,0.06652611494064331,0.3047502636909485,0.01928853988647461,0.6913166642189026,0.43730807304382324,0.9287827789783478,2.0861525535583496,1.1330522298812866,0.3047502636909485,1.028932809829712,0.773,0.395,1158.461121559143,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_f2ff3968f7d38c69
5,37,288,run4_p1798000_e288,0.7463217377662659,0.6896491646766663,0.13880199193954468,0.5303462147712708,0.13381877541542053,0.16339242458343506,0.01928853988647461,0.7463217377662659,0.6896491646766663,1.216405975818634,2.0606924295425415,1.267637550830841,0.16339242458343506,1.028932809829712,0.801,0.413,1160.2763516902924,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_e39240466fe38ea1
5,38,289,run4_p1798000_e289,0.7270641326904297,0.42646554112434387,0.04292759299278259,0.0,0.06652611494064331,0.3047502636909485,0.06384825706481934,0.7270641326904297,0.42646554112434387,0.9287827789783478,1.0,1.1330522298812866,0.3047502636909485,1.095772385597229,0.77,0.394,1154.705427646637,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_9b4c8207e1fdf4e6
5,39,290,run4_p1798000_e290,0.6548912525177002,0.4382548928260803,0.13880199193954468,0.4435717463493347,0.06652611494064331,0.27918750047683716,0.06010305881500244,0.6548912525177002,0.4382548928260803,1.216405975818634,1.8871434926986694,1.1330522298812866,0.27918750047683716,1.0901545882225037,0.781,0.401,879.3978066444397,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_8ca9f1b893abe3b6
5,40,291,run4_p1798000_e291,0.38546717166900635,0.5958002805709839,0.17747074365615845,0.7913329005241394,0.2415837049484253,0.16339242458343506,0.07262291014194489,0.38546717166900635,0.5958002805709839,1.3324122309684754,2.582665801048279,1.4831674098968506,0.16339242458343506,1.1089343652129173,0.777,0.395,873.95845246315,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_c608b12ae9ee011e
5,41,292,run4_p1798000_e292,0.5080594420433044,0.5820600986480713,0.09963668137788773,0.33006343245506287,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5820600986480713,1.0989100441336632,1.6601268649101257,1.4029862582683563,0.06037551909685135,1.0,0.814,0.424,1045.0110569000244,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_e46c9032db846e41
5,42,293,run4_p1798000_e293,0.5871960520744324,0.43730807304382324,0.13880199193954468,0.5430762767791748,0.06652611494064331,0.30598658323287964,0.06010305881500244,0.5871960520744324,0.43730807304382324,1.216405975818634,2.0861525535583496,1.1330522298812866,0.30598658323287964,1.0901545882225037,0.773,0.397,1046.279968738556,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_352037bc612171e9
5,43,294,run4_p1798000_e294,0.7463217377662659,0.43730807304382324,0.13880199193954468,0.5303462147712708,0.4927765727043152,0.16339242458343506,0.06384825706481934,0.7463217377662659,0.43730807304382324,1.216405975818634,2.0606924295425415,1.9855531454086304,0.16339242458343506,1.095772385597229,0.781,0.405,732.693690776825,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_6a8722969b28f3cc
5,44,295,run4_p1798000_e295,0.7463217377662659,0.6896491646766663,0.13880199193954468,0.5303462147712708,0.06652611494064331,0.16339242458343506,0.06010305881500244,0.7463217377662659,0.6896491646766663,1.216405975818634,2.0606924295425415,1.1330522298812866,0.16339242458343506,1.0901545882225037,0.794,0.407,913.7128040790558,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_e8505754db586ed8
5,45,296,run4_p1798000_e296,0.7270641326904297,0.42646554112434387,0.04292759299278259,0.0,0.13381877541542053,0.3047502636909485,0.01928853988647461,0.7270641326904297,0.42646554112434387,0.9287827789783478,1.0,1.267637550830841,0.3047502636909485,1.028932809829712,0.779,0.4,858.5590724945068,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_c89ab5376c812bcf
5,46,297,run4_p1798000_e297,0.6548912525177002,0.6896491646766663,0.289192795753479,0.5430762767791748,0.4927765727043152,0.16339242458343506,0.06384825706481934,0.6548912525177002,0.6896491646766663,1.667578387260437,2.0861525535583496,1.9855531454086304,0.16339242458343506,1.095772385597229,0.773,0.393,912.8960835933685,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_e1454ba043690f5a
5,47,298,run4_p1798000_e298,0.7463217377662659,0.43730807304382324,0.13880199193954468,0.5303462147712708,0.06652611494064331,0.3382759690284729,0.06010305881500244,0.7463217377662659,0.43730807304382324,1.216405975818634,2.0606924295425415,1.1330522298812866,0.3382759690284729,1.0901545882225037,0.76,0.388,908.1337580680847,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_c313b2cfa54d047b
5,48,299,run4_p1798000_e299,0.6913166642189026,0.43730807304382324,0.13880199193954468,0.5430762767791748,0.4927765727043152,0.16339242458343506,0.06010305881500244,0.6913166642189026,0.43730807304382324,1.216405975818634,2.0861525535583496,1.9855531454086304,0.16339242458343506,1.0901545882225037,0.785,0.405,902.4682102203369,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_b11cdd1217ca91c2
5,49,300,run4_p1798000_e300,0.6548912525177002,0.4382548928260803,0.289192795753479,0.033474136143922806,0.4927765727043152,0.16339242458343506,0.06384825706481934,0.6548912525177002,0.4382548928260803,1.667578387260437,1.0669482722878456,1.9855531454086304,0.16339242458343506,1.095772385597229,0.792,0.411,911.6905686855316,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_b4dc64d169827c4d
6,0,301,run4_p1798000_e301,0.5080594420433044,0.5820600986480713,0.09963668137788773,0.33006343245506287,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5820600986480713,1.0989100441336632,1.6601268649101257,1.4029862582683563,0.06037551909685135,1.0,0.814,0.424,0.0002815723419189453,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_e46c9032db846e41
6,1,302,run4_p1798000_e302,0.6548912525177002,0.43730807304382324,0.13880199193954468,0.5303462147712708,0.899662435054779,0.16339242458343506,0.06010305881500244,0.6548912525177002,0.43730807304382324,1.216405975818634,2.0606924295425415,2.799324870109558,0.16339242458343506,1.0901545882225037,0.775,0.399,930.1420774459839,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_0845f52520aaa334
6,2,303,run4_p1798000_e303,0.5871960520744324,0.43730807304382324,0.13880199193954468,0.5430762767791748,0.4927765727043152,0.16339242458343506,0.06010305881500244,0.5871960520744324,0.43730807304382324,1.216405975818634,2.0861525535583496,1.9855531454086304,0.16339242458343506,1.0901545882225037,0.784,0.405,955.0763416290283,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_046f5663b5f9bfcb
6,3,304,run4_p1798000_e304,0.6548912525177002,0.4382548928260803,0.289192795753479,0.033474136143922806,0.4927765727043152,0.16339242458343506,0.06384825706481934,0.6548912525177002,0.4382548928260803,1.667578387260437,1.0669482722878456,1.9855531454086304,0.16339242458343506,1.095772385597229,0.792,0.411,0.0002484321594238281,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_b4dc64d169827c4d
6,4,305,run4_p1798000_e305,0.6548912525177002,0.4382548928260803,0.289192795753479,0.033474136143922806,0.4927765727043152,0.16339242458343506,0.06384825706481934,0.6548912525177002,0.4382548928260803,1.667578387260437,1.0669482722878456,1.9855531454086304,0.16339242458343506,1.095772385597229,0.792,0.411,0.0003466606140136719,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_b4dc64d169827c4d
6,5,306,run4_p1798000_e306,0.7463217377662659,0.4382548928260803,0.13880199193954468,0.5430762767791748,0.06652611494064331,0.16339242458343506,0.01928853988647461,0.7463217377662659,0.4382548928260803,1.216405975818634,2.0861525535583496,1.1330522298812866,0.16339242458343506,1.028932809829712,0.796,0.414,1192.12197971344,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_c3d27be380f6d58c
6,6,307,run4_p1798000_e307,0.6548912525177002,0.6896491646766663,0.13880199193954468,0.5303462147712708,0.13381877541542053,0.16339242458343506,0.06010305881500244,0.6548912525177002,0.6896491646766663,1.216405975818634,2.0606924295425415,1.267637550830841,0.16339242458343506,1.0901545882225037,0.792,0.405,998.6963057518005,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_12004dc8a4b1a7e2
6,7,308,run4_p1798000_e308,0.5080594420433044,0.6896491646766663,0.09963668137788773,0.5303462147712708,0.20149312913417816,0.06037551909685135,0.06384825706481934,0.5080594420433044,0.6896491646766663,1.0989100441336632,2.0606924295425415,1.4029862582683563,0.06037551909685135,1.095772385597229,0.794,0.407,1161.0383846759796,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_6589051ed3744354
6,8,309,run4_p1798000_e309,0.7463217377662659,0.5820600986480713,0.13880199193954468,0.33006343245506287,0.4927765727043152,0.16339242458343506,0.0,0.7463217377662659,0.5820600986480713,1.216405975818634,1.6601268649101257,1.9855531454086304,0.16339242458343506,1.0,0.797,0.411,1184.801969051361,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_1ef99e75728e1d7f
6,9,310,run4_p1798000_e310,0.6664373874664307,0.2990846037864685,0.28613927960395813,0.0,0.1023404598236084,0.30813658237457275,0.0034121982753276825,0.6664373874664307,0.2990846037864685,1.6584178388118744,1.0,1.2046809196472168,0.30813658237457275,1.0051182974129915,0.779,0.399,1172.1356408596039,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_6dd8ffcc0ef40ee9
6,10,311,run4_p1798000_e311,0.6548912525177002,0.4382548928260803,0.018637090921401978,0.5430762767791748,0.023388497531414032,0.05266863852739334,0.07052121311426163,0.6548912525177002,0.4382548928260803,0.855911272764206,2.0861525535583496,1.046776995062828,0.05266863852739334,1.1057818196713924,0.791,0.408,1176.9299757480621,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_00387672f36ffcb9
6,11,312,run4_p1798000_e312,0.6548912525177002,0.6896491646766663,0.13880199193954468,0.7913329005241394,0.4927765727043152,0.16339242458343506,0.07262291014194489,0.6548912525177002,0.6896491646766663,1.216405975818634,2.582665801048279,1.9855531454086304,0.16339242458343506,1.1089343652129173,0.772,0.39,1191.445746421814,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_05a0df654426fd6e
6,12,313,run4_p1798000_e313,0.6548912525177002,0.6896491646766663,0.13880199193954468,0.5430762767791748,0.06652611494064331,0.16339242458343506,0.06384825706481934,0.6548912525177002,0.6896491646766663,1.216405975818634,2.0861525535583496,1.1330522298812866,0.16339242458343506,1.095772385597229,0.792,0.405,1166.3205456733704,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_1627c17c05819050
6,13,314,run4_p1798000_e314,0.6548912525177002,0.4382548928260803,0.13880199193954468,0.5430762767791748,0.13381877541542053,0.16339242458343506,0.06010305881500244,0.6548912525177002,0.4382548928260803,1.216405975818634,2.0861525535583496,1.267637550830841,0.16339242458343506,1.0901545882225037,0.797,0.414,1140.9631879329681,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_bb83456b94473929
6,14,315,run4_p1798000_e315,0.7463217377662659,0.6896491646766663,0.13880199193954468,0.5303462147712708,0.06652611494064331,0.16339242458343506,0.01928853988647461,0.7463217377662659,0.6896491646766663,1.216405975818634,2.0606924295425415,1.1330522298812866,0.16339242458343506,1.028932809829712,0.8,0.412,750.9840548038483,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_436b18aca1f1fe9c
6,15,316,run4_p1798000_e316,0.7463217377662659,0.6896491646766663,0.289192795753479,0.06974083185195923,0.4927765727043152,0.16339242458343506,0.06384825706481934,0.7463217377662659,0.6896491646766663,1.667578387260437,1.1394816637039185,1.9855531454086304,0.16339242458343506,1.095772385597229,0.789,0.405,796.5485575199127,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_afc416eb1638e903
6,16,317,run4_p1798000_e317,0.7463217377662659,0.6896491646766663,0.289192795753479,0.06974083185195923,0.4927765727043152,0.16339242458343506,0.06384825706481934,0.7463217377662659,0.6896491646766663,1.667578387260437,1.1394816637039185,1.9855531454086304,0.16339242458343506,1.095772385597229,0.789,0.405,617.139936208725,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_afc416eb1638e903
6,17,318,run4_p1798000_e318,0.6548912525177002,0.43730807304382324,0.13880199193954468,0.033474136143922806,0.4927765727043152,0.16339242458343506,0.06384825706481934,0.6548912525177002,0.43730807304382324,1.216405975818634,1.0669482722878456,1.9855531454086304,0.16339242458343506,1.095772385597229,0.794,0.413,1024.2649250030518,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_90e684d40287d310
6,18,319,run4_p1798000_e319,0.6548912525177002,0.4382548928260803,0.289192795753479,0.5430762767791748,0.4927765727043152,0.16339242458343506,0.06384825706481934,0.6548912525177002,0.4382548928260803,1.667578387260437,2.0861525535583496,1.9855531454086304,0.16339242458343506,1.095772385597229,0.776,0.4,967.7144050598145,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_fe77280fd775db07
6,19,320,run4_p1798000_e320,0.7463217377662659,0.4382548928260803,0.13880199193954468,0.5430762767791748,0.4927765727043152,0.16339242458343506,0.06010305881500244,0.7463217377662659,0.4382548928260803,1.216405975818634,2.0861525535583496,1.9855531454086304,0.16339242458343506,1.0901545882225037,0.782,0.405,1097.1918058395386,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_be8c07e13a56d0a0
6,20,321,run4_p1798000_e321,0.7243740558624268,1.0,0.0,0.6040979027748108,0.02155201882123947,0.012609422206878662,0.04706672579050064,0.7243740558624268,1.0,0.8,2.2081958055496216,1.043104037642479,0.012609422206878662,1.070600088685751,0.749,0.377,1100.7974219322205,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_a1313b0de54ae4a0
6,21,322,run4_p1798000_e322,0.7463217377662659,0.6896491646766663,0.13880199193954468,0.5303462147712708,0.06652611494064331,0.30598658323287964,0.06010305881500244,0.7463217377662659,0.6896491646766663,1.216405975818634,2.0606924295425415,1.1330522298812866,0.30598658323287964,1.0901545882225037,0.769,0.392,1069.0034129619598,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_9c6a6235d04c78cf
6,22,323,run4_p1798000_e323,0.42437517642974854,0.4785779118537903,0.513327956199646,0.6857272386550903,0.0,0.2477814257144928,0.11679458618164062,0.42437517642974854,0.4785779118537903,2.339983868598938,2.3714544773101807,1.0,0.2477814257144928,1.175191879272461,0.729,0.363,1114.3144619464874,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_5987a0322033d9df
6,23,324,run4_p1798000_e324,0.6548912525177002,0.4382548928260803,0.289192795753479,0.033474136143922806,0.4927765727043152,0.16339242458343506,0.06384825706481934,0.6548912525177002,0.4382548928260803,1.667578387260437,1.0669482722878456,1.9855531454086304,0.16339242458343506,1.095772385597229,0.792,0.411,0.00043129920959472656,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_b4dc64d169827c4d
6,24,325,run4_p1798000_e325,0.6913166642189026,0.43730807304382324,0.13880199193954468,0.5430762767791748,0.4927765727043152,0.16339242458343506,0.06010305881500244,0.6913166642189026,0.43730807304382324,1.216405975818634,2.0861525535583496,1.9855531454086304,0.16339242458343506,1.0901545882225037,0.785,0.405,0.0001857280731201172,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_b11cdd1217ca91c2
6,25,326,run4_p1798000_e326,0.7463217377662659,0.5820600986480713,0.289192795753479,0.06974083185195923,0.20149312913417816,0.06037551909685135,0.0,0.7463217377662659,0.5820600986480713,1.667578387260437,1.1394816637039185,1.4029862582683563,0.06037551909685135,1.0,0.811,0.424,1113.2623918056488,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_a431dc94cf5737f5
6,26,327,run4_p1798000_e327,0.5080594420433044,0.6896491646766663,0.09963668137788773,0.33006343245506287,0.06652611494064331,0.16339242458343506,0.06384825706481934,0.5080594420433044,0.6896491646766663,1.0989100441336632,1.6601268649101257,1.1330522298812866,0.16339242458343506,1.095772385597229,0.79,0.405,1112.4107828140259,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_096e70a470b2379f
6,27,328,run4_p1798000_e328,0.38546717166900635,0.5820600986480713,0.17747074365615845,0.7913329005241394,0.2415837049484253,0.16339242458343506,0.0,0.38546717166900635,0.5820600986480713,1.3324122309684754,2.582665801048279,1.4831674098968506,0.16339242458343506,1.0,0.793,0.409,1092.0117762088776,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_2455c9f89e3f4b54
6,28,329,run4_p1798000_e329,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.33006343245506287,0.20149312913417816,0.06037551909685135,0.07262291014194489,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.6601268649101257,1.4029862582683563,0.06037551909685135,1.1089343652129173,0.801,0.413,1123.1135053634644,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_554aa6b968691f83
6,29,330,run4_p1798000_e330,0.6548912525177002,0.4382548928260803,0.13880199193954468,0.5430762767791748,0.06652611494064331,0.16339242458343506,0.06010305881500244,0.6548912525177002,0.4382548928260803,1.216405975818634,2.0861525535583496,1.1330522298812866,0.16339242458343506,1.0901545882225037,0.797,0.415,889.2175688743591,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_08591faa84a6f7d0
6,30,331,run4_p1798000_e331,0.6548912525177002,0.43730807304382324,0.13880199193954468,0.5430762767791748,0.4927765727043152,0.16339242458343506,0.06384825706481934,0.6548912525177002,0.43730807304382324,1.216405975818634,2.0861525535583496,1.9855531454086304,0.16339242458343506,1.095772385597229,0.786,0.406,839.8545379638672,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_8e3056d6bdbfa205
6,31,332,run4_p1798000_e332,0.42231297492980957,0.29558801651000977,0.051729366183280945,0.0,0.28650689125061035,0.048539333045482635,0.0,0.42231297492980957,0.29558801651000977,0.9551880985498429,1.0,1.5730137825012207,0.048539333045482635,1.0,0.813,0.428,936.2661046981812,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_9b842bcb34deeb5f
6,32,333,run4_p1798000_e333,0.6051357984542847,0.5820600986480713,0.09963668137788773,0.33006343245506287,0.023388497531414032,0.05266863852739334,0.07052121311426163,0.6051357984542847,0.5820600986480713,1.0989100441336632,1.6601268649101257,1.046776995062828,0.05266863852739334,1.1057818196713924,0.803,0.415,1004.0164361000061,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_b597cf63c1dee577
6,33,334,run4_p1798000_e334,0.6088406443595886,0.3208785057067871,0.33644479513168335,0.19726336002349854,0.11660952866077423,0.0,0.0,0.6088406443595886,0.3208785057067871,1.80933438539505,1.394526720046997,1.2332190573215485,0.0,1.0,0.805,0.422,950.2597463130951,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_6fd07b06f0ade7a0
6,34,335,run4_p1798000_e335,0.5871960520744324,0.5820600986480713,0.13880199193954468,0.5303462147712708,0.4927765727043152,0.06037551909685135,0.0,0.5871960520744324,0.5820600986480713,1.216405975818634,2.0606924295425415,1.9855531454086304,0.06037551909685135,1.0,0.804,0.417,926.1984930038452,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_a80646ca87853385
6,35,336,run4_p1798000_e336,0.7463217377662659,0.6896491646766663,0.289192795753479,0.06974083185195923,0.06652611494064331,0.16339242458343506,0.06384825706481934,0.7463217377662659,0.6896491646766663,1.667578387260437,1.1394816637039185,1.1330522298812866,0.16339242458343506,1.095772385597229,0.796,0.408,907.208217382431,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_afa0ae9dc50df609
6,36,337,run4_p1798000_e337,0.7463217377662659,0.6896491646766663,0.13880199193954468,0.5303462147712708,0.06652611494064331,0.16339242458343506,0.06010305881500244,0.7463217377662659,0.6896491646766663,1.216405975818634,2.0606924295425415,1.1330522298812866,0.16339242458343506,1.0901545882225037,0.794,0.407,964.0780129432678,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_e8505754db586ed8
6,37,338,run4_p1798000_e338,0.7463217377662659,0.6896491646766663,0.289192795753479,0.06974083185195923,0.06652611494064331,0.16339242458343506,0.06384825706481934,0.7463217377662659,0.6896491646766663,1.667578387260437,1.1394816637039185,1.1330522298812866,0.16339242458343506,1.095772385597229,0.796,0.408,883.1918089389801,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_afa0ae9dc50df609
6,38,339,run4_p1798000_e339,0.7463217377662659,0.6896491646766663,0.289192795753479,0.06974083185195923,0.06652611494064331,0.16339242458343506,0.06384825706481934,0.7463217377662659,0.6896491646766663,1.667578387260437,1.1394816637039185,1.1330522298812866,0.16339242458343506,1.095772385597229,0.796,0.408,879.1956160068512,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_afa0ae9dc50df609
6,39,340,run4_p1798000_e340,0.6548912525177002,0.4382548928260803,0.289192795753479,0.06974083185195923,0.4927765727043152,0.16339242458343506,0.06384825706481934,0.6548912525177002,0.4382548928260803,1.667578387260437,1.1394816637039185,1.9855531454086304,0.16339242458343506,1.095772385597229,0.791,0.411,925.6573114395142,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_5489578e0cbaf7c4
6,40,341,run4_p1798000_e341,0.7463217377662659,0.4382548928260803,0.13880199193954468,0.5430762767791748,0.06652611494064331,0.16339242458343506,0.06010305881500244,0.7463217377662659,0.4382548928260803,1.216405975818634,2.0861525535583496,1.1330522298812866,0.16339242458343506,1.0901545882225037,0.794,0.412,928.224493265152,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_7675c1751a1589f7
6,41,342,run4_p1798000_e342,0.7463217377662659,0.43730807304382324,0.13880199193954468,0.5303462147712708,0.13381877541542053,0.16339242458343506,0.01928853988647461,0.7463217377662659,0.43730807304382324,1.216405975818634,2.0606924295425415,1.267637550830841,0.16339242458343506,1.028932809829712,0.793,0.412,846.0919663906097,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_c7c75fdf86ffc8cd
6,42,343,run4_p1798000_e343,0.5871960520744324,0.6896491646766663,0.13880199193954468,0.5303462147712708,0.4927765727043152,0.16339242458343506,0.06010305881500244,0.5871960520744324,0.6896491646766663,1.216405975818634,2.0606924295425415,1.9855531454086304,0.16339242458343506,1.0901545882225037,0.779,0.398,822.629067659378,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_8859e0579b9c1512
6,43,344,run4_p1798000_e344,0.5080594420433044,0.5820600986480713,0.13880199193954468,0.5430762767791748,0.20149312913417816,0.16339242458343506,0.06010305881500244,0.5080594420433044,0.5820600986480713,1.216405975818634,2.0861525535583496,1.4029862582683563,0.16339242458343506,1.0901545882225037,0.793,0.408,729.0401179790497,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_51011c813b599762
6,44,345,run4_p1798000_e345,0.6913166642189026,0.43730807304382324,0.09963668137788773,0.33006343245506287,0.4927765727043152,0.06037551909685135,0.0,0.6913166642189026,0.43730807304382324,1.0989100441336632,1.6601268649101257,1.9855531454086304,0.06037551909685135,1.0,0.808,0.42,851.7263283729553,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_da7ffab8486891be
6,45,346,run4_p1798000_e346,0.5871960520744324,0.15225854516029358,0.13880199193954468,0.06974083185195923,0.06652611494064331,0.30598658323287964,0.06384825706481934,0.5871960520744324,0.15225854516029358,1.216405975818634,1.1394816637039185,1.1330522298812866,0.30598658323287964,1.095772385597229,0.779,0.402,821.3077986240387,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_4cb4a07203156dc6
6,46,347,run4_p1798000_e347,0.7463217377662659,0.43730807304382324,0.13880199193954468,0.5303462147712708,0.06652611494064331,0.16339242458343506,0.06010305881500244,0.7463217377662659,0.43730807304382324,1.216405975818634,2.0606924295425415,1.1330522298812866,0.16339242458343506,1.0901545882225037,0.794,0.412,796.4718673229218,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_95ec1b9c27362ad2
6,47,348,run4_p1798000_e348,0.6548912525177002,0.4382548928260803,0.13880199193954468,0.033474136143922806,0.4927765727043152,0.16339242458343506,0.06010305881500244,0.6548912525177002,0.4382548928260803,1.216405975818634,1.0669482722878456,1.9855531454086304,0.16339242458343506,1.0901545882225037,0.796,0.413,816.3855843544006,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_8ce2054907c213b5
6,48,349,run4_p1798000_e349,0.6548912525177002,0.6896491646766663,0.289192795753479,0.5303462147712708,0.4927765727043152,0.16339242458343506,0.06384825706481934,0.6548912525177002,0.6896491646766663,1.667578387260437,2.0606924295425415,1.9855531454086304,0.16339242458343506,1.095772385597229,0.773,0.395,812.6502389907837,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_6b27472e0236b21f
6,49,350,run4_p1798000_e350,0.7463217377662659,0.6896491646766663,0.13880199193954468,0.06974083185195923,0.06652611494064331,0.16339242458343506,0.06384825706481934,0.7463217377662659,0.6896491646766663,1.216405975818634,1.1394816637039185,1.1330522298812866,0.16339242458343506,1.095772385597229,0.795,0.409,801.3588225841522,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_0891d5060336cb1b
7,0,351,run4_p1798000_e351,0.42231297492980957,0.29558801651000977,0.051729366183280945,0.0,0.28650689125061035,0.048539333045482635,0.0,0.42231297492980957,0.29558801651000977,0.9551880985498429,1.0,1.5730137825012207,0.048539333045482635,1.0,0.813,0.428,1067.8726840019226,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_9b842bcb34deeb5f
